"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"947176",2008,5,1,0,0,9,2,9,9,1,0,0,8
"620724",2005,5,1,0,0,3,2,0,1,1,0,0,51
"551675",2004,7,9,0,9,2,2,1,2,9,1,0,10
"263323",2002,5,1,1,9,9,9,0,1,1,1,0,3
"1133194",2009,11,1,1,1,3,3,0,2,9,0,0,2
"640522",2005,6,1,0,1,9,3,1,2,9,0,0,67
"1070254",2009,6,1,0,1,9,9,0,1,9,1,0,31
"353023",2002,12,9,0,9,9,2,0,2,9,9,9,108
"910433",2007,10,1,0,9,9,1,0,2,9,0,0,240
"439458",2003,8,5,0,9,0,9,1,2,1,1,0,5
"819579",2006,12,1,1,9,9,9,0,2,9,1,1,27
"579723",2004,10,1,1,9,9,1,0,2,9,1,0,14
"694224",2005,9,9,0,0,3,3,0,2,9,1,0,1
"636917",2005,5,9,1,9,9,3,0,9,9,1,0,14
"661004",2005,7,1,0,2,2,3,0,2,3,9,9,1
"1018995",2008,10,3,0,1,9,2,0,2,9,1,1,1
"610541",2005,4,1,0,2,9,2,0,1,4,0,0,38
"176923",2001,7,1,0,9,4,2,0,2,9,0,0,12
"31041",2000,5,3,0,9,9,9,0,1,9,1,0,48
"1027441",2008,11,6,0,2,1,9,0,2,9,0,0,1
"185824",2001,7,9,0,9,9,3,0,2,9,1,0,36
"1100237",2009,8,1,0,1,1,2,0,2,2,0,0,119
"175452",2001,7,1,0,2,1,2,1,2,3,1,0,16
"249678",2002,4,3,0,9,4,9,0,1,9,0,0,355
"785907",2006,8,1,0,9,9,9,0,2,4,0,0,59
"321025",2002,9,1,0,1,1,2,0,2,1,0,9,5
"983331",2008,7,1,0,9,9,2,0,2,3,0,0,143
"197479",2001,8,9,1,9,9,3,0,2,9,0,9,5
"140798",2001,5,1,0,9,9,3,1,2,9,1,9,156
"833433",2007,4,1,0,9,9,4,0,9,9,1,0,59
"842533",2007,5,1,0,1,4,2,0,1,1,1,0,6
"82449",2000,9,1,0,9,9,2,0,2,9,1,9,128
"243494",2002,4,1,0,2,1,3,0,1,2,0,0,106
"978402",2008,6,6,1,9,9,9,9,1,1,1,0,1
"679486",2005,8,2,0,9,9,9,0,2,2,0,0,17
"237862",2002,3,1,1,0,9,2,0,1,3,0,0,5
"180138",2001,7,1,9,9,9,9,9,2,2,9,9,268
"197584.2",2001,8,9,9,9,9,9,9,2,9,9,9,1933
"811314",2006,11,1,0,2,1,2,0,2,1,1,1,10
"776903",2006,7,2,0,9,9,3,1,2,9,0,0,55
"723192.1",2006,3,1,0,9,9,3,0,1,9,0,0,684
"317288",2002,8,5,0,1,2,3,0,2,1,0,0,2
"219767",2001,11,1,0,9,9,2,9,2,9,0,1,3
"660748",2005,7,1,0,2,1,2,0,2,9,0,0,116
"151960.1",2001,5,9,0,9,9,9,9,9,9,9,9,1298
"1090048",2009,7,1,0,9,9,3,1,2,9,0,0,234
"850424",2007,5,3,0,9,3,9,0,1,1,0,0,279
"603600",2005,3,1,0,0,9,9,0,1,9,0,0,14
"235931",2002,2,9,9,9,9,9,9,9,9,9,9,682
"1085314",2009,6,9,0,9,9,2,0,3,9,1,0,22
"549247",2004,7,5,0,9,2,2,1,2,1,0,0,12
"657751",2005,6,9,0,9,3,2,0,9,9,0,0,151
"652659",2005,6,4,0,9,1,2,0,9,1,0,0,5
"1025785",2008,11,2,0,9,9,2,0,2,9,0,0,279
"706245",2005,11,1,0,9,9,2,0,2,1,1,9,15
"880302",2007,7,1,1,9,4,3,9,2,1,0,9,1
"131662",2001,4,5,0,2,9,2,0,1,9,1,0,2
"706386",2005,11,1,0,9,9,9,0,2,1,0,0,308
"803280",2006,10,1,0,1,2,3,0,2,9,0,0,29
"120939",2001,3,5,0,9,9,3,0,1,9,0,9,55
"43894",2000,6,1,0,9,9,9,1,2,3,0,9,9
"153750",2001,6,1,0,1,0,2,0,9,9,0,0,45
"269787",2002,5,5,0,9,9,9,9,9,9,1,9,23
"2894",2000,3,1,0,0,2,2,0,1,4,0,0,3
"770647",2006,7,1,0,1,1,2,1,2,2,0,0,19
"587162",2004,11,1,1,0,1,2,0,2,9,0,0,25
"278423",2002,6,1,0,9,1,9,9,9,1,0,9,6
"401623",2003,6,1,0,9,9,2,1,2,9,0,0,1084
"1115008.1",2009,9,1,0,9,9,2,0,2,9,0,0,1460
"723014",2006,3,1,0,9,3,9,0,1,2,0,0,51
"757946",2006,6,1,1,0,1,3,0,1,9,0,0,2
"492186",2004,4,2,1,9,9,9,9,9,9,1,9,2
"177265.1",2001,7,1,0,9,9,3,0,2,9,0,0,961
"833855",2007,4,1,1,1,0,3,0,3,1,0,0,1
"177273",2001,7,1,0,9,9,3,1,2,1,0,0,164
"588803",2004,11,1,9,9,9,1,9,2,2,0,9,2
"782361",2006,8,1,0,0,1,2,0,2,1,0,0,87
"203143",2001,9,1,9,9,9,9,9,2,1,1,9,46
"995377",2008,8,1,0,9,0,9,1,2,2,0,0,9
"1100049",2009,8,1,0,1,0,2,0,2,3,0,0,30
"806655",2006,10,1,9,9,9,9,1,2,9,0,9,1
"118190",2001,3,1,0,9,9,2,1,2,9,0,0,50
"556040.2",2004,8,1,0,9,9,2,0,2,9,0,0,2604
"697828",2005,10,1,0,9,9,3,0,2,2,1,0,34
"832571",2007,4,1,0,2,9,3,9,1,2,0,0,33
"140770",2001,5,1,0,9,9,3,0,9,4,1,0,1
"323351",2002,9,1,0,9,9,2,1,2,1,0,0,162
"530798",2004,6,3,0,9,9,9,9,1,1,1,0,2
"368802",2003,4,1,1,1,3,4,0,1,2,0,0,4
"486848",2004,4,1,0,2,0,9,0,1,4,0,0,6
"680612",2005,8,3,0,9,9,9,0,2,9,0,0,72
"315122",2002,8,2,0,9,9,9,0,2,3,0,0,10
"135937",2001,5,1,0,0,9,4,0,1,1,1,0,12
"980560",2008,7,1,0,1,1,3,0,2,2,1,0,35
"886164",2007,7,9,0,1,3,2,0,2,9,1,1,2
"245341",2002,4,1,0,9,9,3,0,1,9,0,0,3984
"213970",2001,10,3,0,9,3,9,0,2,9,0,0,40
"528516",2004,6,2,0,9,9,1,0,9,9,9,0,9
"74294",2000,8,1,9,9,9,9,9,2,3,9,9,103
"273545",2002,6,1,0,0,4,4,0,1,1,0,9,1
"134640",2001,4,9,0,9,9,9,9,9,9,9,9,1125
"313958",2002,8,1,1,9,4,9,1,2,9,0,0,25
"69687",2000,8,1,0,1,1,3,0,2,9,0,0,54
"488871",2004,4,1,0,9,9,3,1,2,9,1,0,24
"27189",2000,5,1,1,2,0,3,9,2,9,0,0,1
"433818",2003,8,1,0,9,9,3,1,2,9,0,0,632
"987877",2008,7,3,0,9,3,2,0,2,1,0,0,73
"1141053",2009,12,9,0,9,1,2,1,2,9,0,1,1
"676005",2005,8,1,0,9,4,3,0,2,1,0,0,51
"162131",2001,6,1,1,2,4,4,0,1,2,0,0,1
"498410",2004,5,1,0,0,3,4,0,1,1,0,0,67
"991863",2008,7,9,0,9,9,3,0,2,9,0,0,466
"638123",2005,6,1,0,0,4,3,0,1,2,0,0,16
"672450",2005,7,9,9,9,9,9,9,2,2,9,9,17
"1138392",2009,12,1,0,9,9,3,0,2,2,1,0,15
"308063",2002,7,9,1,9,9,9,9,2,9,9,9,100
"1055271",2009,5,1,0,2,3,1,0,1,4,0,0,13
"658618",2005,7,1,0,0,1,3,0,2,9,1,9,2
"102655",2000,11,1,9,9,9,2,0,2,9,0,9,1653
"445248",2003,9,1,0,9,9,9,0,2,9,1,0,144
"971794",2008,6,2,0,9,3,3,0,3,9,1,1,1
"260112.1",2002,5,1,0,9,9,2,0,1,9,0,0,2326
"845866",2007,5,1,1,0,1,2,0,1,1,0,0,9
"758072",2006,6,1,1,0,2,3,0,2,1,1,0,1
"812365",2006,11,1,0,9,9,9,9,2,3,0,9,3
"1007150",2008,9,1,0,9,9,1,0,2,9,0,0,308
"99500",2000,11,1,0,2,0,2,9,2,1,0,9,1
"106012",2000,12,1,0,0,1,9,1,2,2,0,0,1
"894883",2007,8,3,0,9,4,9,9,2,9,1,1,4
"23927",2000,5,1,0,2,4,9,1,2,1,0,0,6
"67520",2000,7,6,1,1,1,2,0,2,9,0,0,2
"233193",2002,1,1,0,0,4,4,0,1,1,0,0,3
"923474",2007,12,1,0,1,9,3,0,2,9,0,0,8
"1046988",2009,4,2,0,9,9,2,0,9,9,9,9,385
"199183",2001,9,1,0,2,0,1,1,2,9,1,0,1
"415644",2003,6,9,0,9,9,2,0,9,1,0,0,19
"822536",2006,13,1,0,9,4,1,0,2,9,1,0,2
"792809",2006,8,9,1,1,1,9,0,2,9,0,0,4
"1142652",2009,13,1,0,9,9,2,0,2,9,1,9,49
"951077.1",2008,5,1,0,9,9,2,0,9,9,0,0,645
"415607",2003,6,9,0,9,9,1,1,2,9,9,9,10
"1090125",2009,7,1,0,9,9,9,0,2,9,1,0,200
"97684",2000,10,9,0,2,2,2,0,2,9,0,0,9
"951077.2",2008,5,1,0,9,9,2,0,9,9,0,0,645
"754620",2006,6,1,0,2,0,9,0,2,4,0,0,4
"552493",2004,8,1,0,0,1,3,0,2,1,0,0,78
"303477",2002,7,3,0,9,9,9,9,2,1,0,9,6
"394354.3",2003,5,9,9,9,9,9,9,9,9,9,9,6138
"264856",2002,5,2,0,9,9,4,0,3,9,1,0,18
"14244",2000,4,1,9,9,9,3,1,2,9,0,9,559
"386798",2003,5,2,0,9,2,2,9,9,3,0,0,1
"387038",2003,5,2,0,9,9,3,0,1,9,0,0,491
"763182",2006,6,3,0,0,9,3,0,2,1,0,0,14
"757549",2006,6,1,0,9,9,3,1,2,2,1,0,6
"430882",2003,8,1,0,1,0,3,0,2,2,0,0,49
"154155",2001,6,1,0,1,1,2,1,2,3,0,0,50
"503821",2004,5,1,0,9,9,9,9,9,9,1,9,463
"987804",2008,7,3,0,9,0,4,9,2,9,0,0,1
"994706",2008,8,1,0,2,2,2,0,2,4,0,0,27
"833455",2007,4,1,0,9,9,4,9,9,1,0,0,3
"539600",2004,7,1,0,1,4,3,0,2,2,0,0,62
"294169.1",2002,6,9,9,9,9,9,9,9,9,9,0,314
"93880",2000,10,1,1,9,9,2,1,2,9,1,9,79
"542185",2004,7,1,0,9,9,9,0,2,1,1,1,133
"577971",2004,10,1,0,9,9,2,0,2,9,1,0,860
"676217",2005,8,1,0,9,9,2,0,2,9,0,0,2666
"1124421",2009,10,1,0,9,3,9,9,2,9,1,1,6
"391352",2003,5,5,0,9,4,9,0,1,9,0,0,37
"6864",2000,3,5,0,9,2,9,0,1,2,0,0,12
"778017",2006,7,3,0,9,3,3,9,2,9,0,0,3
"1050259",2009,4,5,9,9,9,9,1,2,9,0,0,1
"301470",2002,7,1,9,9,9,2,0,2,9,0,9,215
"910478",2007,10,1,0,9,9,2,0,2,9,1,0,581
"577976",2004,10,1,0,9,9,2,1,2,1,0,0,157
"1021010",2008,10,9,0,1,1,9,0,2,9,0,0,12
"1093522",2009,7,2,0,9,9,3,0,2,9,9,9,232
"562028",2004,8,5,0,9,1,3,1,2,1,1,0,3
"192743",2001,8,2,0,9,9,2,0,2,9,1,9,53
"30026",2000,5,2,9,9,9,3,0,3,9,0,9,318
"241198",2002,3,9,0,9,9,3,0,1,9,1,0,27
"144259.1",2001,5,1,9,9,9,3,0,9,9,0,9,461
"986739.3",2008,7,2,0,9,9,2,0,2,9,0,0,771
"58460",2000,7,1,0,2,1,1,0,2,9,1,0,5
"576781",2004,10,1,0,2,2,2,0,2,1,0,0,39
"554071",2004,8,1,0,1,9,3,0,2,1,0,0,16
"910533",2007,10,1,0,9,9,3,0,2,9,1,0,549
"735270",2006,4,6,0,9,4,9,0,1,1,0,0,49
"555243",2004,8,1,0,9,0,9,0,2,2,0,0,57
"638934",2005,6,1,0,1,1,2,0,1,3,0,0,30
"323591.1",2002,9,1,0,9,9,9,9,2,9,9,9,493
"1129722",2009,10,9,0,9,9,2,0,2,9,1,0,93
"901568",2007,9,1,0,9,9,3,1,2,9,9,9,71
"177872",2001,7,1,1,1,0,2,9,2,2,0,0,3
"485267",2004,4,1,0,0,3,3,0,1,1,0,9,4
"748065",2006,5,5,0,2,9,3,9,9,9,9,9,7
"24975",2000,5,1,0,9,3,4,0,1,1,1,0,16
"62816",2000,7,1,9,9,9,3,1,2,9,0,9,2453
"1043993",2009,4,1,0,9,4,1,0,1,3,0,0,23
"903423",2007,9,1,1,9,9,2,1,2,2,1,0,5
"17213",2000,4,5,0,9,1,3,0,1,1,0,0,61
"433739",2003,8,1,0,9,9,2,1,2,9,1,1,13
"384165",2003,5,1,1,1,9,4,0,9,2,0,0,1
"960081",2008,5,9,0,9,1,2,0,1,9,0,0,89
"58324",2000,7,1,0,2,0,2,1,2,2,0,0,63
"942913",2008,4,3,0,9,9,4,9,1,1,0,0,12
"631518",2005,5,3,0,9,9,9,0,9,9,0,9,6
"80902",2000,9,1,0,2,0,2,1,2,3,0,0,20
"445128",2003,9,1,0,9,9,3,0,2,9,0,0,1256
"254422.4",2002,4,9,9,9,9,9,9,9,9,9,9,7723
"907341",2007,9,9,0,9,2,1,0,2,9,0,0,7
"488440",2004,4,1,0,9,4,9,0,1,1,0,0,654
"14221.6",2000,4,1,9,9,9,3,0,1,9,0,9,2937
"457564",2003,10,2,0,9,9,2,0,2,9,0,0,562
"833253",2007,4,1,0,9,9,2,1,2,9,0,0,88
"581460",2004,10,3,9,0,9,9,9,2,9,0,0,1
"1010019",2008,9,2,1,9,4,2,0,2,2,0,0,1
"311867",2002,8,1,0,9,9,2,0,2,9,1,0,705
"688010",2005,9,1,0,9,9,9,9,2,2,1,9,9
"442820",2003,9,1,0,1,1,3,9,2,1,0,9,3
"955927",2008,5,3,0,9,3,3,0,1,1,0,0,228
"860658",2007,6,1,0,9,1,1,9,9,9,0,0,13
"784836",2006,8,1,0,2,4,2,0,2,9,0,0,7
"32176",2000,5,5,0,0,4,9,9,9,1,0,0,2
"243579",2002,4,1,0,2,1,9,0,1,2,0,0,20
"546872",2004,7,3,0,9,3,9,9,2,1,0,9,10
"71303",2000,8,1,0,9,1,3,1,2,1,0,0,85
"293668",2002,6,9,0,9,9,2,0,1,3,0,9,1
"140586",2001,5,1,0,9,9,2,0,3,1,0,0,8
"537807.6",2004,6,9,9,9,9,9,9,9,9,9,9,5518
"159456",2001,6,1,0,9,9,2,0,9,9,1,9,84
"967381",2008,6,1,0,9,9,3,1,2,9,1,0,109
"344676",2002,11,1,9,9,9,9,9,2,2,1,9,25
"498136",2004,5,1,0,0,1,9,0,3,9,0,0,1
"535154",2004,6,5,1,9,9,2,0,9,2,0,0,18
"308184",2002,8,1,0,0,0,2,1,2,4,0,0,8
"260281",2002,5,1,0,9,9,3,0,1,9,0,0,3211
"564208",2004,8,9,0,9,9,9,0,2,9,1,0,33
"938516",2008,4,1,0,2,9,9,0,1,4,0,0,7
"567958",2004,9,1,0,9,9,9,0,2,9,1,1,77
"1042282",2009,4,1,0,1,3,3,0,3,2,0,0,2
"184131",2001,7,5,0,9,9,9,9,2,2,9,9,35
"437506",2003,8,3,0,1,4,2,1,2,1,0,9,1
"1006569",2008,9,1,0,9,0,2,0,2,1,0,0,13
"321091",2002,9,1,0,1,1,3,0,2,2,0,0,49
"278405",2002,6,1,0,9,1,9,0,9,4,0,0,4
"308573",2002,8,1,0,0,2,3,1,2,1,1,0,14
"515228",2004,5,9,0,9,9,9,9,9,9,9,9,1262
"303181",2002,7,3,0,9,3,3,1,2,1,0,9,1
"368232",2003,4,1,0,9,9,9,1,2,1,0,0,94
"129412",2001,4,2,1,9,1,2,0,3,4,1,0,1
"738105",2006,5,1,0,1,3,4,0,2,1,1,0,5
"134860",2001,4,9,9,9,9,9,9,9,1,9,9,64
"541448",2004,7,1,0,9,2,9,1,2,1,0,0,13
"105975",2000,12,1,0,0,1,3,0,2,9,1,1,1
"972060",2008,6,2,0,9,9,3,0,1,9,0,0,289
"180946",2001,7,2,9,9,9,3,1,2,9,0,9,25
"997508",2008,8,1,1,2,1,2,0,2,4,0,0,22
"854691",2007,5,9,0,9,9,2,0,1,9,0,0,482
"833071",2007,4,1,0,9,4,9,0,1,1,0,0,695
"1092881",2009,7,1,9,9,9,9,0,2,9,0,0,2
"611156",2005,4,1,0,9,3,9,0,1,1,0,0,1023
"536946",2004,6,9,0,2,9,2,0,9,9,0,0,14
"95248",2000,10,3,0,9,9,2,0,2,9,0,0,17
"515560.2",2004,5,9,9,9,9,9,9,9,9,9,9,6871
"595513",2004,12,1,9,0,9,9,9,2,9,0,0,1
"433710",2003,8,1,0,9,9,2,0,2,9,1,1,302
"684223",2005,8,9,0,9,9,3,0,2,9,1,0,124
"153696",2001,6,1,0,1,0,1,9,9,3,0,9,1
"223923",2001,11,5,9,9,9,9,9,2,1,9,9,98
"41952",2000,6,1,0,9,0,9,1,2,2,0,0,65
"1039631",2009,3,2,0,9,9,3,0,1,9,0,0,181
"260064",2002,5,1,0,9,9,1,1,2,4,0,9,5
"978960",2008,6,9,0,9,9,3,9,9,9,0,0,356
"1099262",2009,8,1,0,0,0,9,9,2,9,1,0,1
"60235",2000,7,1,0,9,9,3,1,2,1,0,9,24
"60231",2000,7,1,0,9,9,3,0,2,9,1,9,72
"676239",2005,8,1,0,9,9,2,1,2,9,0,0,481
"803246",2006,10,1,0,1,2,2,1,2,2,0,0,3
"509202",2004,5,3,0,9,4,9,0,1,1,0,0,198
"409001",2003,6,3,0,9,3,9,1,2,9,0,0,34
"200847",2001,9,1,0,9,9,2,0,2,9,0,9,1017
"88530",2000,9,9,0,1,1,2,0,2,4,0,0,1
"423909",2003,7,2,0,9,9,2,0,2,9,0,0,803
"1126957",2009,10,2,0,9,9,3,0,2,9,9,9,86
"740622",2006,5,1,0,9,3,9,0,1,2,1,0,26
"1004356",2008,9,1,0,0,3,2,0,2,1,0,0,12
"433605",2003,8,1,0,9,4,9,9,2,9,0,9,31
"1061918",2009,5,3,0,9,3,4,0,1,1,0,0,157
"687808",2005,9,1,0,9,9,2,0,2,4,0,0,80
"789603",2006,8,3,0,9,0,9,0,2,1,0,0,28
"636278",2005,5,9,0,1,9,2,0,9,9,0,0,19
"9896",2000,4,1,0,1,9,3,9,1,1,0,9,23
"625890",2005,5,1,0,9,9,4,0,2,9,1,0,15
"492865",2004,4,3,0,9,4,9,0,1,2,0,0,53
"600558",2004,13,5,0,9,9,1,0,2,1,0,0,11
"1039975",2009,3,3,0,9,9,4,0,1,9,0,0,13
"429662",2003,7,9,0,9,9,3,1,2,9,9,9,123
"523294",2004,6,1,0,9,9,9,0,9,1,1,0,144
"275777",2002,6,1,0,1,9,3,0,1,1,0,0,27
"365808",2003,4,1,0,1,9,3,9,3,1,0,0,3
"724379",2006,3,2,0,9,9,9,0,1,9,0,0,175
"728689",2006,4,1,0,9,3,9,0,1,1,1,0,144
"760300",2006,6,1,1,2,9,3,0,1,9,1,0,8
"811891",2006,11,1,0,9,1,2,9,2,9,0,0,106
"558362",2004,8,1,1,9,9,3,1,2,9,1,0,30
"53286",2000,6,5,0,9,9,9,0,1,2,0,0,7
"651724",2005,6,3,0,9,9,9,0,1,1,0,0,210
"793419",2006,9,1,0,0,2,2,9,2,3,1,1,1
"279857",2002,6,1,0,9,9,4,0,1,9,0,0,345
"662386",2005,7,1,0,9,4,9,0,2,2,1,0,59
"908861",2007,10,1,0,1,2,3,0,2,3,0,0,7
"210658",2001,10,1,0,9,4,9,0,2,2,0,0,29
"246245",2002,4,1,1,1,4,3,0,1,2,0,0,14
"685586",2005,9,1,0,1,1,3,0,2,3,0,0,21
"735769",2006,4,9,0,9,3,2,0,1,9,0,0,255
"80992",2000,9,1,0,2,1,1,0,2,2,0,0,16
"335392",2002,10,1,1,9,9,2,0,2,9,1,0,122
"197251.1",2001,8,9,0,9,9,2,0,2,9,0,9,373
"1016300",2008,10,1,0,9,9,2,0,2,9,1,0,589
"860260",2007,6,1,0,2,9,2,0,9,1,0,0,40
"349547",2002,12,1,0,9,3,3,0,2,9,1,1,1
"1019464",2008,10,3,1,1,2,3,9,2,1,1,1,1
"242989",2002,4,1,0,1,9,2,9,1,3,0,9,1
"285688",2002,6,2,1,9,9,3,0,1,9,9,9,5
"350259",2002,12,1,1,0,4,3,0,2,2,1,1,1
"130177",2001,4,3,0,9,9,1,9,2,9,0,9,1
"287249",2002,6,3,0,9,4,9,1,2,9,0,0,71
"223930",2001,11,5,9,9,9,9,9,2,3,9,9,31
"865226",2007,6,1,1,9,9,2,0,1,2,0,0,17
"967379",2008,6,1,0,9,9,3,1,2,9,0,0,348
"80322",2000,9,1,0,1,1,3,1,2,4,0,0,10
"738932",2006,5,1,0,2,0,3,0,2,1,0,0,6
"787951",2006,8,1,1,9,9,2,0,2,9,0,0,266
"320923",2002,9,1,0,1,0,3,1,2,4,0,0,2
"1136245",2009,11,9,0,9,2,2,0,2,9,0,0,114
"555983",2004,8,1,0,9,9,1,1,2,1,0,0,58
"517947",2004,6,1,0,1,2,3,0,1,9,0,0,50
"1104421",2009,8,1,1,1,4,9,9,2,1,1,0,2
"542740",2004,7,1,1,1,0,2,1,2,2,0,0,5
"577968.2",2004,10,1,0,9,9,2,0,2,9,0,0,2143
"17418",2000,4,5,0,9,4,2,0,1,2,0,0,16
"981121",2008,7,1,0,1,4,2,0,2,2,1,1,8
"802388",2006,10,1,0,0,1,2,0,2,2,0,0,95
"1003109",2008,8,6,1,9,9,2,9,2,9,1,0,1
"1051776",2009,4,9,1,9,9,9,0,9,9,0,0,6
"952620",2008,5,1,1,2,1,3,0,1,1,0,0,7
"197919",2001,9,1,0,0,2,2,0,2,1,1,0,14
"553177",2004,8,1,0,1,0,3,1,2,1,0,0,23
"1093524",2009,7,2,0,9,9,3,1,2,9,0,0,33
"159623.1",2001,6,1,0,9,9,3,1,2,9,1,9,477
"876227",2007,7,1,0,2,0,2,9,2,2,1,0,7
"125770",2001,4,1,0,9,9,1,0,9,9,0,0,9
"312073",2002,8,1,0,9,9,9,0,2,9,1,1,183
"279914",2002,6,1,0,9,9,4,1,2,9,0,0,303
"176610",2001,7,1,0,9,2,2,1,2,2,0,0,40
"851483",2007,5,4,0,9,3,2,9,9,9,0,0,1
"60301",2000,7,1,0,9,9,4,1,2,2,1,9,3
"278597",2002,6,1,0,9,2,4,1,2,1,0,0,19
"32891",2000,5,5,0,9,0,9,0,9,2,0,0,18
"415827",2003,6,9,0,9,9,9,9,9,9,1,9,215
"217840",2001,11,1,0,1,2,1,9,2,1,1,9,2
"102091",2000,11,1,1,9,1,9,0,2,2,1,0,7
"559270",2004,8,2,0,9,9,3,1,2,9,0,0,41
"186157.3",2001,7,9,9,9,9,9,9,2,9,9,9,3141
"724595",2006,3,3,0,9,3,3,9,1,1,0,0,1
"586860.1",2004,11,1,0,9,9,2,0,2,9,0,0,1694
"724874",2006,3,4,0,9,9,3,0,1,9,0,0,9
"1027794",2008,11,9,0,9,2,2,0,2,9,0,0,120
"421112",2003,7,1,1,1,1,2,0,2,9,0,0,44
"831579",2007,4,1,0,1,9,2,9,1,3,0,0,19
"890686",2007,8,1,0,9,9,9,0,2,1,0,0,337
"272311",2002,5,9,9,9,9,9,9,9,9,0,0,47
"1098781",2009,7,9,0,9,9,3,9,2,9,0,0,329
"996846",2008,8,1,1,1,1,3,0,2,1,0,0,28
"400387",2003,6,1,0,9,1,3,1,2,2,0,0,31
"923354",2007,12,1,0,1,4,2,0,2,1,0,0,12
"433476",2003,8,1,0,9,4,2,9,2,9,0,9,6
"831018",2007,4,1,0,1,1,3,0,1,1,1,0,19
"566375",2004,9,1,0,2,1,3,0,2,1,0,0,66
"443704",2003,9,1,0,2,1,4,1,2,1,0,0,2
"586859",2004,11,1,0,9,9,2,0,2,4,1,1,8
"284424",2002,6,1,9,9,9,9,9,9,1,9,9,610
"551843",2004,7,9,0,9,9,3,0,2,9,0,0,402
"213839",2001,10,3,0,9,0,1,0,2,9,0,0,2
"14221.7",2000,4,1,9,9,9,3,0,1,9,0,9,2937
"433326",2003,8,1,0,9,3,3,1,2,1,0,0,9
"976719",2008,6,5,0,9,9,3,9,9,9,1,0,15
"377752",2003,5,1,0,0,4,9,0,1,1,0,0,21
"62819",2000,7,1,9,9,9,3,1,2,9,1,9,1169
"569772",2004,9,1,1,9,9,3,0,2,2,0,0,23
"401765",2003,6,1,0,9,9,3,0,9,1,0,9,57
"477673",2004,1,1,0,9,9,9,0,1,9,1,0,5
"122810",2001,4,1,0,1,0,3,0,1,1,0,0,94
"566785",2004,9,1,0,2,4,9,0,2,1,0,0,6
"468710.1",2003,11,9,9,9,9,9,9,2,9,9,9,527
"619825.2",2005,4,9,0,9,9,3,0,1,9,0,0,1041
"159578",2001,6,1,0,9,9,3,0,3,9,1,0,150
"625081.1",2005,5,1,0,9,3,9,0,1,1,0,0,604
"861747",2007,6,1,0,9,9,2,9,9,9,0,0,495
"152777",2001,6,1,0,0,1,4,1,2,2,0,0,4
"245323",2002,4,1,0,9,9,3,0,1,1,0,0,408
"382963",2003,5,1,0,9,9,9,1,2,9,1,0,86
"543436",2004,7,1,1,2,0,2,0,2,1,1,0,5
"390423",2003,5,5,0,2,1,3,0,3,2,0,9,1
"956419.1",2008,5,3,0,9,9,3,9,9,9,0,0,122
"704185",2005,11,1,0,0,9,3,0,2,2,0,0,6
"72026",2000,8,1,0,9,9,3,0,2,1,0,0,19
"226881",2001,12,1,0,9,9,2,0,2,9,0,0,578
"440045",2003,8,5,0,9,9,9,9,2,3,0,9,4
"445615",2003,9,1,1,0,4,9,0,2,9,0,0,2
"176108",2001,7,1,0,2,9,1,9,2,3,0,1,1
"1136578",2009,11,9,9,9,9,9,9,2,9,9,0,23
"573244",2004,9,5,0,9,9,3,0,2,3,1,0,6
"1101041",2009,8,1,0,1,4,9,0,2,4,0,0,11
"153974",2001,6,1,0,1,0,9,0,1,3,0,0,2
"877973.2",2007,7,1,0,9,9,2,0,2,9,0,0,2000
"1044051",2009,4,1,0,9,4,3,0,1,1,0,0,463
"521663",2004,6,1,0,9,1,9,9,9,2,1,9,3
"935866",2008,3,9,0,9,9,2,0,1,9,9,9,75
"478343",2004,2,1,0,1,9,9,0,1,9,0,0,1
"335406",2002,10,1,1,9,9,2,1,2,9,0,0,109
"33784",2000,5,5,0,9,9,9,0,1,9,0,0,99
"503255",2004,5,1,0,9,9,2,0,1,9,1,0,256
"454475",2003,10,1,0,9,1,2,1,2,3,0,0,20
"295751",2002,7,1,0,1,3,2,1,2,9,1,0,4
"978942",2008,6,9,0,9,9,3,0,9,9,1,1,24
"682553",2005,8,5,0,9,9,9,0,2,2,1,1,12
"1103971",2009,8,1,1,1,1,3,0,2,9,1,0,20
"578049",2004,10,1,0,9,9,3,0,2,9,0,0,728
"48557",2000,6,2,0,9,9,9,1,2,9,0,0,48
"540066",2004,7,1,0,2,1,1,0,2,1,9,0,1
"695923",2005,10,1,0,1,2,2,0,2,3,1,1,3
"134554",2001,4,9,0,9,9,3,0,9,9,0,9,405
"178138",2001,7,1,1,1,2,2,1,2,1,0,0,9
"47659.2",2000,6,1,9,9,9,3,1,2,9,0,9,2401
"11266",2000,4,1,0,9,2,3,0,1,2,0,0,37
"151868",2001,5,9,0,9,9,3,0,9,9,1,9,88
"405766",2003,6,1,1,9,9,9,1,2,1,0,0,47
"796224",2006,9,1,0,9,9,4,0,2,9,0,0,79
"302128",2002,7,2,0,9,9,3,1,2,9,0,0,181
"700241",2005,10,2,1,9,4,9,9,2,9,1,0,1
"497626",2004,4,9,1,9,9,2,0,1,9,0,0,72
"409941",2003,6,3,9,2,9,2,0,1,2,0,0,1
"46302",2000,6,1,1,9,1,9,0,1,9,0,0,1
